"","link","Type.de.notice","Type.de.document","Titre","Auteur","Contributeur","Editeur","Date","Description","Sujet","Langue","Format","pages","link_gallica"
"252","http://catalogue.bnf.fr/ark:/12148/cb30318444r","monographie","texte imprimé","Histoire des hommes, ou Histoire nouvelle de tous les peuples du monde","Delisle de Sales, Jean-Baptiste-Claude (1739?-1816). Auteur du texte","Mayer, Charles-Joseph de (1751-1825?). Collaborateur | Mercier, Louis-Sébastien (1740-1814). Collaborateur | ","","1780-1785","Comprend : [1] Partie de l'histoire ancienne, IV-V, Assyrie. VI-VII, Perses. VIII, Phéniciens. IX-XI, Egyptiens. XII, Carthage. XIII-XXIV, Grèce. XXV, Ptolémées. XXVI, Séleucides. XXVII-XLI, Rome ; [2.] Partie de l'histoire moderne. I-VI, France. (VII-IX.), Allemagne. (X-XI.), Espagne ; [3], Explication des gravures","","fre | français | ","41 vol. : ill. ; in-12",NA,"https://gallica.bnf.fr/ark:/12148/bpt6k3040069p | https://gallica.bnf.fr/ark:/12148/bpt6k3040035w | https://gallica.bnf.fr/ark:/12148/bpt6k3040076t | https://gallica.bnf.fr/ark:/12148/bpt6k30400080 | https://gallica.bnf.fr/ark:/12148/bpt6k30401498 | https://gallica.bnf.fr/ark:/12148/bpt6k3040136n | https://gallica.bnf.fr/ark:/12148/bpt6k30401461 | https://gallica.bnf.fr/ark:/12148/bpt6k3040134t | https://gallica.bnf.fr/ark:/12148/bpt6k30401446 | https://gallica.bnf.fr/ark:/12148/bpt6k3040101f | https://gallica.bnf.fr/ark:/12148/bpt6k3040089f | https://gallica.bnf.fr/ark:/12148/bpt6k3040083z | https://gallica.bnf.fr/ark:/12148/bpt6k3040118q | https://gallica.bnf.fr/ark:/12148/bpt6k3040084c | https://gallica.bnf.fr/ark:/12148/bpt6k3040025h | https://gallica.bnf.fr/ark:/12148/bpt6k3040120s | https://gallica.bnf.fr/ark:/12148/bpt6k30401216 | https://gallica.bnf.fr/ark:/12148/bpt6k30401142 | https://gallica.bnf.fr/ark:/12148/bpt6k3040104p | https://gallica.bnf.fr/ark:/12148/bpt6k3040091h | https://gallica.bnf.fr/ark:/12148/bpt6k3040110d | https://gallica.bnf.fr/ark:/12148/bpt6k3040200c | https://gallica.bnf.fr/ark:/12148/bpt6k3040184q | https://gallica.bnf.fr/ark:/12148/bpt6k3040044v | https://gallica.bnf.fr/ark:/12148/bpt6k3040145m | https://gallica.bnf.fr/ark:/12148/bpt6k30401320 | https://gallica.bnf.fr/ark:/12148/bpt6k3040096k | https://gallica.bnf.fr/ark:/12148/bpt6k30401305 | https://gallica.bnf.fr/ark:/12148/bpt6k30401372 | https://gallica.bnf.fr/ark:/12148/bpt6k3040138g | https://gallica.bnf.fr/ark:/12148/bpt6k3040396m | https://gallica.bnf.fr/ark:/12148/bpt6k3040503n | https://gallica.bnf.fr/ark:/12148/bpt6k3040217n | https://gallica.bnf.fr/ark:/12148/bpt6k30400013 | https://gallica.bnf.fr/ark:/12148/bpt6k30401053 | https://gallica.bnf.fr/ark:/12148/bpt6k30401995 | https://gallica.bnf.fr/ark:/12148/bpt6k3040071r | https://gallica.bnf.fr/ark:/12148/bpt6k3040203m | https://gallica.bnf.fr/ark:/12148/bpt6k30403170"
"253","http://catalogue.bnf.fr/ark:/12148/cb328896115","périodique : notice d'ensemble bibliographique | publication en série","publication en série imprimée","Le Vieux cordelier (1793) | Le Vieux cordelier | ","Desmoulins, Camille (1760-1794). Auteur du texte","","[Desenne] (Paris)","1793-1794","","","fre | français | ","",NA,"https://gallica.bnf.fr/ark:/12148/cb328896115/date"
"254","http://catalogue.bnf.fr/ark:/12148/cb39359260r","monographie","texte imprimé","Les aristocrates aux abois, ou Correspondance d'un patriote de France avec un patriote Brabançon","Desmoulins, Camille (1760-1794). Auteur du texte","","[Paris, vers 1790]","1790","","","fre | français | ","8 p. ; in-8","8 p.","https://gallica.bnf.fr/ark:/12148/bpt6k1504858k"
"255","http://catalogue.bnf.fr/ark:/12148/cb335964618","monographie","texte imprimé","Satyres ou choix des meilleures pièces de vers qui ont précédé et suivi la Révolution","Desmoulins, Camille (1760-1794). Auteur du texte","","","1789","","","fre | français | ","In-8°. Pièce cartonnée",NA,"https://gallica.bnf.fr/ark:/12148/bpt6k5810419p"
"256","http://catalogue.bnf.fr/ark:/12148/cb30333301d","monographie","texte imprimé","Discours de la lanterne aux Parisiens.","Desmoulins, Camille (1760-1794). Auteur du texte","","En France, l'an premier de la liberté [1789].","1789","","France (1774-1792, Louis XVI)","fre | français | ","[2]-62 p. ; in-8","2]-62 p.","https://gallica.bnf.fr/ark:/12148/bpt6k6457978s"
"257","http://catalogue.bnf.fr/ark:/12148/cb303333153","monographie","texte imprimé","Fragment de l'histoire secrete de la révolution,","Desmoulins, Camille (1760-1794). Auteur du texte","Société des amis de la Constitution (Paris). Éditeur scientifique","[Paris.] De l'Imprimerie patriotique et républicaine, rue Saint-Honoré, n°. 355, vis-à-vis l'Assomption [1793].","1793","","Paris (France) (1789-1799, Révolution)","fre | français | ","[2]-80 p. ; in-8","2]-80 p.","https://gallica.bnf.fr/ark:/12148/bpt6k6220649j"
"258","http://catalogue.bnf.fr/ark:/12148/cb303333095","monographie","texte imprimé","Discours de Camille Desmoulins, sur le parti que l'Assemblée nationale doit prendre relativement à la proposition de guerre, annoncée par le pouvoir exécutif ; prononcé à la Société, le 25 décembre 1791.","Desmoulins, Camille (1760-1794). Auteur du texte","Société des amis de la Constitution (Paris). Éditeur scientifique","([Paris.] De l'Imprimerie du Patriote françois, place du Théâtre Italien [1791].)","1791","","France -- 1789-1799 (Révolution)","fre | français | ","23 p. ; in-8","23 p.","https://gallica.bnf.fr/ark:/12148/bpt6k62593605"
"259","http://catalogue.bnf.fr/ark:/12148/cb30333299p","monographie","texte imprimé","Discours de Camille Desmoulins, notable, au Conseil général de la Commune, dans la séance du 24 juillet, l'an 4 de la liberté ; sur la situation de la capitale . Imprimé par ordre de la Société.","Desmoulins, Camille (1760-1794). Auteur du texte","Société des amis de la Constitution (Paris). Éditeur scientifique","([Paris.] De l'Imprimerie du Patriote françois, place du Théâtre Italien [1792].)","1792","","France -- 1789-1799 (Révolution)","fre | français | ","34 p. ; in-8","34 p.","https://gallica.bnf.fr/ark:/12148/bpt6k6260273x"
"260","http://catalogue.bnf.fr/ark:/12148/cb36441282p","monographie","texte imprimé","aux citoyens des départemens, sur l'insurrection du 31 mai.","Desmoulins, Camille (1760-1794). Auteur du texte","Société des amis de la Constitution (Paris). Éditeur scientifique","(A Troyes, de l'Imprimerie de Sainton, rue du Temple [1793].)","1793","","Paris (France) (1789-1799, Révolution)","fre | français | ","[2]-16 p. ; in-8","2]-16 p.","https://gallica.bnf.fr/ark:/12148/bpt6k6261026w"
"261","http://catalogue.bnf.fr/ark:/12148/cb372423104","monographie","texte imprimé","Mémoire sur l'impôt, considéré dans ses rapports avec la constitution ([Reprod.]) par Charles-Louis Ducrest,...","Ducrest, Charles-Louis (1747-1824). Auteur du texte","","Maxwell","1791","Collection : Les archives de la Révolution française ; 10.1.362","Impôt -- France","fre | français | ","3 microfiches ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k434567"
"262","http://catalogue.bnf.fr/ark:/12148/cb372623665","monographie","texte imprimé","Mémoire sur la meilleure manière de faire les élections dans une grande assemblée, et de ramener les opinions à une seule ([Reprod.]) par M. le marquis Ducrest","Ducrest, Charles-Louis. Auteur du texte","","Pergamon press","1789","Collection : Les archives de la Révolution française ; 5.967","","fre | français | ","1 microfiche ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k478925"
"263","http://catalogue.bnf.fr/ark:/12148/cb303665499","monographie","texte imprimé","Nouveau système de navigation, ayant pour objet la liberté des mers pour toutes les nations, et la restauration immédiate de notre commerce maritime ... par M. Ducrest","Ducrest, Charles-Louis (1747-1824). Auteur du texte","","J. G. Dentu (Paris)","1811","","","fre | français | ","XVII-[1 bl.]-83 p. ; in-8","1 bl.]-83 p.","https://gallica.bnf.fr/ark:/12148/bpt6k930504m"
"264","http://catalogue.bnf.fr/ark:/12148/cb30366554w","monographie","texte imprimé","Vues nouvelles sur les courans d'eau, la navigation intérieure et la marine ; par C.-L. Ducrest","Ducrest, Charles-Louis (1747-1824). Auteur du texte","","Courcier (Paris) | Magimel (Paris) | F. Didot [etc.] (Paris) | ","1803","","","fre | français | ","XIV-211 p.-[1] p. de pl. : ill. ; in-8","211 p.","https://gallica.bnf.fr/ark:/12148/bpt6k6220363s"
"265","http://catalogue.bnf.fr/ark:/12148/cb30366551v","monographie","texte imprimé","Traité de la monarchie absolue et des véritables moyens pour opérer la libération de la France, garantir l'intégrité de son territoire et assurer le bonheur du peuple, par M. le Mis Ducrest,...","Ducrest, Charles-Louis (1747-1824). Auteur du texte","","au Bureau polymathique (Paris)","1816","","","fre | français | ","In-8° , 315 p.","8° , 315 p.","https://gallica.bnf.fr/ark:/12148/bpt6k5865043w"
"266","http://catalogue.bnf.fr/ark:/12148/cb391330709","monographie","texte imprimé","Lettres sur l'Italie. [Manuscrit] / par M. Dupaty","Dupaty, Charles-Marguerite-Jean-Baptiste Mercier (1746-1788). Auteur du texte","","[s.n.]","17..","","","fre | français | ","2 vol. (83-74 p.) ; 23 cm","2 vol. (83-74 p.","https://gallica.bnf.fr/ark:/12148/bpt6k2085263"
"267","http://catalogue.bnf.fr/ark:/12148/cb30378301f","monographie","texte imprimé","Lettres sur la procédure criminelle de la France : dans lesquelles on montre sa conformité avec celle de l'Inquisition et les abus qui en résultent / [par C.-M.-J.-B. Mercier Dupaty]","Dupaty, Charles-Marguerite-Jean-Baptiste Mercier (1746-1788). Auteur du texte","","[s.n.] (En France)","1788","","Procédure pénale -- France -- 18e siècle","fre | français | ","177 p. ; in-8","177 p.","https://gallica.bnf.fr/ark:/12148/bpt6k94540d"
"268","http://catalogue.bnf.fr/ark:/12148/cb334572718","monographie","texte imprimé","Lettres sur l'Italie en 1785 / [Dupaty]","Dupaty, Charles-Marguerite-Jean-Baptiste Mercier (1746-1788). Auteur du texte","","De Senne (Paris)","1788","","Récits de voyages -- Italie -- 18e siècle","fre | français | ","2 vol. ; in-8",NA,"https://gallica.bnf.fr/ark:/12148/bpt6k208285v | https://gallica.bnf.fr/ark:/12148/bpt6k2082867"
"269","http://catalogue.bnf.fr/ark:/12148/cb303782971","monographie","texte imprimé","Lettre sur l'Italie, écrites en 1785 , par C.-M.-J.-B. Mercier Du Paty. Nouvelle édition, augmentée d'une notice sur la vie et les écrits de l'auteur, par M. Louis Dubois,...","Dupaty, Charles-Marguerite-Jean-Baptiste Mercier (1746-1788). Auteur du texte","Du Bois, Louis-François (1773-1855). Éditeur scientifique","Verdière (Paris)","1824","","","fre | français | ","2 vol. ; in-8",NA,"https://gallica.bnf.fr/ark:/12148/bpt6k65411910"
"270","http://catalogue.bnf.fr/ark:/12148/cb30163073q","monographie","texte imprimé","Théorie des lois criminelles ; suivie du Sang innocent vengé ou discours sur les réparations dues aux accusés innocents... (Nouvelle édition) par Brissot de Warville,... ; précédée d'une lettre sur l'ouvrage par le président Dupaty","Brissot de Warville, Jacques-Pierre (1754-1793). Auteur du texte","Dupaty, Charles-Marguerite-Jean-Baptiste Mercier (1746-1788). Préfacier","J.-P. Aillaud (Paris)","1836","","","fre | français | ","2 vol. (404, 378 p.) ; in-8","2 vol. (404, 378 p.","https://gallica.bnf.fr/ark:/12148/bpt6k9676570f | https://gallica.bnf.fr/ark:/12148/bpt6k96775218"
"271","http://catalogue.bnf.fr/ark:/12148/cb30388138f","monographie","texte imprimé","De la passion du jeu, depuis les temps anciens jusqu'à nos jours ; par M. Dusaulx,...","Dusaulx, Jean (1728-1799). Auteur du texte","","A Paris, de l'imprimerie de Monsieur et se trouve chez N. L. Moutard. MDCCLXXIX","1779","","Jeu, Histoire, Origine-1779","fre | français | ","2 parties en 1 vol. (XXXVI-267-[4]-355 p.) ; in-8","2 parties en 1 vol. (XXXVI-267-[4]-355 p.","https://gallica.bnf.fr/ark:/12148/bpt6k3114112"
"272","http://catalogue.bnf.fr/ark:/12148/cb303881311","monographie","texte imprimé","Les Douze représentans du peuple détenus à Port-Libre, à leurs collègues siégeans à la Convention nationale et à tous les citoyens français","Dusaulx, Jean (1728-1799). Auteur du texte","","[s.n.]","","","France (1792-1795)","fre | français | ","28 p. ; in-8","28 p.","https://gallica.bnf.fr/ark:/12148/bpt6k132083b"
"273","http://catalogue.bnf.fr/ark:/12148/cb30388130p","monographie","texte imprimé","Discours prononcé dans l'Assemblée nationale, par M. Dusaulx, l'un des commissaires du comité de la Bastille, et présenté par MM. les volontaires de la Bastille.","Dusaulx, Jean (1728-1799). Auteur du texte","","[S.l., 1790]","1790","","France (1774-1792, Louis XVI)","fre | français | ","14 p. ; in-8","14 p.","https://gallica.bnf.fr/ark:/12148/bpt6k1519248z"
"274","http://catalogue.bnf.fr/ark:/12148/cb44927836w","monographie","texte imprimé","Voyage à Barège et dans les Hautes-Pyrénées fait en 1788 par J. Dusaulx suivi de : Préface de ma traduction de Juvenal imprimée chez Didot le Jeune en 1796","Dusaulx, Jean (1728-1799). Auteur du texte","","Impr. de Didot jeune (Paris)","1796","","Récits de voyages -- Hautes-Pyrénées (France) | Barèges (Hautes-Pyrénées, France) | Hautes-Pyrénées (France) | Barèges (Hautes-Pyrénées, France) | Hautes-Pyrénées (France) | ","fre | français | ","2 tomes en 1 vol. ; in-8°",NA,"https://gallica.bnf.fr/ark:/12148/bpt6k5340256w"
"275","http://catalogue.bnf.fr/ark:/12148/cb30388132c","monographie","texte imprimé","De l'Insurrection parisienne, et de la prise de la Bastille ; discours historique, prononcé par extrait dans l'Assemblée nationale, par M. Dusaulx, de l'Académie des belles-lettres, l'un des électeurs réunis le 14 juillet 1789, représentant de la commune de Paris, et l'un des commissaires actuels du comité de la Bastille.","Dusaulx, Jean (1728-1799). Auteur du texte","","A Paris, chez Debure l'aîné, libraire, rue Serpente, Hôtel Ferrand, n°. 6. M. DCC. XC.","1790","","France (1774-1792, Louis XVI)","fre | français | ","XVI-269-[3] p. ; in-8","269-[3] p.","https://gallica.bnf.fr/ark:/12148/bpt6k9779079m"
"276","http://catalogue.bnf.fr/ark:/12148/cb37239942w","monographie","texte imprimé","Observations de M. d'Epremesnil, sur un sujet très important ([Reprod.]) ","Eprémesnil, Jean-Jacques Duval d' (1745-1794). Auteur du texte","","Pergamon press","1790","Collection : Les archives de la Révolution française ; 5.66","","fre | français | ","1 microfiche ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k44944v"
"277","http://catalogue.bnf.fr/ark:/12148/cb372607941","monographie","texte imprimé","Discours de M. d'Eprémesnil, au moment où il s'est remis entre les mains de M. d'Agout ([Reprod.]) ","Eprémesnil, Jean-Jacques Duval d' (1745-1794). Auteur du texte","","Pergamon press","179.","Collection : Les archives de la Révolution française ; 5.154","","fre | français | ","1 microfiche ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k47094n"
"278","http://catalogue.bnf.fr/ark:/12148/cb37260946q","monographie","texte imprimé","Réflexions d'un magistrat, sur la question du nombre, et celle de l'opinion par ordre ou par tête ([Reprod.]) [Jean Eprémesnil]","Eprémesnil, Jean-Jacques Duval d' (1745-1794). Auteur du texte","","Pergamon press","1788","Collection : Les archives de la Révolution française ; 5.425","","fre | français | ","1 microfiche ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k47361h"
"279","http://catalogue.bnf.fr/ark:/12148/cb30402166r","monographie","texte imprimé","Réflexions sur les nouveaux décrets concernant les colonies ; par M. d'Eprémesnil.","Eprémesnil, Jean-Jacques Duval d' (1745-1794). Auteur du texte","","[S.l., 1791]","1791","","","fre | français | ","[2]-6 p. ; in-8","2]-6 p.","https://gallica.bnf.fr/ark:/12148/bpt6k5790310k"
"280","http://catalogue.bnf.fr/ark:/12148/cb37246356d","monographie","texte imprimé","Protestation des députés de la noblesse de la prévôté et vicomté de Paris hors des murs, aux Etats-généraux, contre le décret du samedi soir 19 juin ([Reprod.]) [signé le président d'Ormesson]","Eprémesnil, Jean-Jacques Duval d' (1745-1794). Auteur du texte","","Micro Graphix","1790","Collection : Les archives de la Révolution française ; 7.144","Noblesse -- France","fre | français | ","1 microfiche ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k51849s"
"281","http://catalogue.bnf.fr/ark:/12148/cb36062991j","monographie","texte imprimé","Réflexions préliminaires, à l'occasion de la pièce intitulée, les Docteurs modernes , jouée sur le Théâtre italien, le seize novembre 1784","Eprémesnil, Jean-Jacques Duval d' (1745-1794). Auteur du texte","","[S. l., 1784]","1784","","Magnétisme animal","fre | français | ","3-8 p. ; in-8","3-8 p.","https://gallica.bnf.fr/ark:/12148/bpt6k84153f"
"282","http://catalogue.bnf.fr/ark:/12148/cb37262665n","monographie","texte imprimé","Instruction du ministre de l'intérieur, à ses concitoyens : sur les formalités à remplir pour participer aux secours décrétés les 26 novembre 1792 & 4 mai 1793 en faveur des parens des militaires & marins au service de la République ([Reprod.]) Garat","Garat, Dominique Joseph (1749-1833). Auteur du texte","","Maxwell","1793","Collection : Les archives de la Révolution française ; 11.1a.441","Pensions militaires -- 1789-1815","fre | français | ","1 microfiche ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k44235z"
"283","http://catalogue.bnf.fr/ark:/12148/cb44730035h","monographie","texte imprimé","Éloge de Suger, Abbé de Saint-Denis, Ministre d'État, et Régent du Royaume, sous le règne de Louis le Jeune ; Discours qui a remporté le prix au jugement de l'Académie Françoise, en 1779. Par M. Garat, Avocat en Parlement / M. Garat","Garat, Dominique Joseph (1749-1833). Auteur du texte","","Chez Demonville (A Paris)","1779","","","fre | français | ","p. [1], [1 bl.], [1], 4-48 (sig. A-C8 ) ; in-8° (23 cm)",NA,"https://gallica.bnf.fr/ark:/12148/bpt6k10920809"
"284","http://catalogue.bnf.fr/ark:/12148/cb372398220","monographie","texte imprimé","Opinion de Garat, sur la résolution du 4 nivose an 7, relative aux prises maritimes : séance du 2 ventose an 7 ([Reprod.]) ","Garat, Dominique Joseph (1749-1833). Auteur du texte","","Maxwell","1799","Collection : Les archives de la Révolution française ; 11.396","Art et science navals","fre | français | ","1 microfiche ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k44745n"
"285","http://catalogue.bnf.fr/ark:/12148/cb30479947t","monographie","texte imprimé","Instruction du ministre de l'Intérieur, à ses concitoyens, sur les formalités à remplir pour participer aux secours décrétés les 26 novembre 1792 & 4 mai 1793, en faveur des parens des militaires & marins au service de la République.","Garat, Dominique Joseph (1749-1833). Auteur du texte","","(A Paris, de l'Imprimerie nationale exécutive du Louvre. M. DCC. XCIII.)","1793","","France (1792-1795)","fre | français | ","8 p. ; in-4","8 p.","https://gallica.bnf.fr/ark:/12148/bpt6k63090793"
"286","http://catalogue.bnf.fr/ark:/12148/cb30479929w","monographie","texte imprimé","Dominique-Joseph Garat a Henry-Larivière, membre du Conseil des Cinq-Cents.","Garat, Dominique Joseph (1749-1833). Auteur du texte","","[S.l., 1797]","1797","","France (1795-1799, Directoire)","fre | français | ","2 p. ; in-8","2 p.","https://gallica.bnf.fr/ark:/12148/bpt6k6266132h"
"287","http://catalogue.bnf.fr/ark:/12148/cb30479956s","monographie","texte imprimé","Catalogue des livres de la bibliothèque de feu P.-L. Ginguené...","Garat, Dominique Joseph (1749-1833). Auteur du texte","","","1817","Comprend : Notice sur M. Ginguené et sur ses ouvrages","Ginguené, Pierre-Louis (1748-1816)","fre | français | ","In-8°",NA,"https://gallica.bnf.fr/ark:/12148/bpt6k9610603v"
