	id	link_bnf	link_gallica	author_short	selected_for_galerie	title	date	format	author	contributors	editors	description	subject	notes	title_short	filename
157	188	http://catalogue.bnf.fr/ark:/12148/cb31963182g	https://gallica.bnf.fr/ark:/12148/bpt6k1157245	Condorcet		[Influence de la révolution de l'Amérique sur les opinions et la législation de l'Europe]	1788-1810	"48 p. ; in-8"	Condorcet, Jean-Antoine-Nicolas de Caritat marquis de (1743-1794). Auteur du texte		[s.n.]				[Influence de la révolution de l'Amérique	../corpus_raw/Condorcet_188.txt
158	189	http://catalogue.bnf.fr/ark:/12148/cb302637923	https://gallica.bnf.fr/ark:/12148/bpt6k3044154t | https://gallica.bnf.fr/ark:/12148/bd6t5368838s	Condorcet		"Rapport et projet de décret sur l'organisation générale de l'instruction publique, présentés à l'Assemblée nationale, au nom du Comité d'instruction publique ; par Condorcet,... les 20 & 21 avril 1792 l'an 4e. de la liberté..."	1792	"94 p. ; in-8"	Condorcet, Jean-Antoine-Nicolas de Caritat marquis de (1743-1794). Auteur du texte		Impr. nationale (Paris)				Rapport et projet de décret sur	../corpus_raw/Condorcet_189.txt
159	190	http://catalogue.bnf.fr/ark:/12148/cb302637447	https://gallica.bnf.fr/ark:/12148/bpt6k823018 | https://gallica.bnf.fr/ark:/12148/bpt6k3101475	Condorcet		Réflexions sur l'esclavage des negres . Par M. Schwartz, pasteur du Saint-Evangile à Bienne...	1781	"XII-99 p. ; in-8"	Condorcet, Jean-Antoine-Nicolas de Caritat marquis de (1743-1794). Auteur du texte		Société typographique (Neufchâtel)		Esclavage | Traite des esclaves |		Réflexions sur l'esclavage des negres .	../corpus_raw/Condorcet_190.txt
160	191	http://catalogue.bnf.fr/ark:/12148/cb30263766j	https://gallica.bnf.fr/ark:/12148/bpt6k86429w	Condorcet		Un ami de Voltaire à M. d'Éprémesnil,... au sujet d'un plaidoyer qu'il a prononcé au Parlement de Rouen contre le général Lally et contre son fils Mr. de Tolendal. Dans ce plaidoyer on outrage gratuitement la mémoire de Mr. de Voltaire	1780	"60 p. ; in-8"	Condorcet, Jean-Antoine-Nicolas de Caritat marquis de (1743-1794). Auteur du texte		L'Esprit (Londres)				Un ami de Voltaire à M.	../corpus_raw/Condorcet_191.txt
161	192	http://catalogue.bnf.fr/ark:/12148/cb302637536	https://gallica.bnf.fr/ark:/12148/bpt6k6544115j	Condorcet		De la République, ou Un roi est-il nécessaire à la conservation de la liberté ? Par Condorcet. Discours dont l'assemblée fédérative des Amis de la vérité a demandé l'impression...	1791	"8 p. ; in-8"	Condorcet, Jean-Antoine-Nicolas de Caritat marquis de (1743-1794). Auteur du texte		impr. du Cercle social (Paris)		Paris (France) (1789-1799, Révolution) | Amis de la vérité |		De la République, ou Un roi	../corpus_raw/Condorcet_192.txt
162	193	http://catalogue.bnf.fr/ark:/12148/cb302636877	https://gallica.bnf.fr/ark:/12148/bpt6k101973s	Condorcet	yes	"Esquisse d'un tableau historique des progrès de l'esprit humain : ouvrage posthume / de Condorcet ; [publ. par P.-C.-F. Daunou et Mme M.-L.-S. de Condorcet]"	1794	"VIII-389 p. ; in-8"	Condorcet, Jean-Antoine-Nicolas de Caritat marquis de (1743-1794). Auteur du texte	Condorcet, Marie Louise Sophie de Grouchy de (1764-1822). Éditeur scientifique | Daunou, Pierre-Claude-François (1761-1840). Éditeur scientifique |	Agasse (Paris)		Utopies		Esquisse d'un tableau historique des progrès	../corpus_raw/Condorcet_193.txt
163	195	http://catalogue.bnf.fr/ark:/12148/cb30263706p	https://gallica.bnf.fr/ark:/12148/bpt6k73915n	Condorcet		Lettre d'un laboureur de Picardie, à M. N***, auteur prohibitif, à Paris / [par Condorcet]	1775	"51 p. ; in-8"	Condorcet, Jean-Antoine-Nicolas de Caritat marquis de (1743-1794). Auteur du texte	Voltaire (1694-1778). Auteur présumé du texte	[s.n.]				Lettre d'un laboureur de Picardie, à	../corpus_raw/Condorcet_195.txt
164	196	http://catalogue.bnf.fr/ark:/12148/cb37302161t	https://gallica.bnf.fr/ark:/12148/bpt6k62550m	D'Alembert		Articles extraits de L'histoire de l'Académie royale des sciences et belles-lettres / Jean d'Alembert	1746-1750	170 p.	Alembert, D' (1717-1783). Auteur du texte		[s.n.] (Berlin)				Articles extraits de L'histoire de l'Académie	../corpus_raw/D'Alembert_196.txt
165	197	http://catalogue.bnf.fr/ark:/12148/cb37366950k	https://gallica.bnf.fr/ark:/12148/bpt6k38052	D'Alembert		Traité de l'équilibre et du mouvement des fluides : pour servir de suite au Traité de dynamique ([Reprod. en fac-sim.]) par M. D'Alembert	1744	"1 vol. (XXXII-458 p.-10 f. de pl.) ; 24 cm"	Alembert, D' (1717-1783). Auteur du texte		Culture et civilisation (Bruxelles)		Mécanique des fluides		Traité de l'équilibre et du mouvement	../corpus_raw/D'Alembert_197.txt
166	199	http://catalogue.bnf.fr/ark:/12148/cb37366946b	https://gallica.bnf.fr/ark:/12148/bpt6k3804r	D'Alembert		Recherches sur la précession des équinoxes et sur la nutation de l'axe de la terre dans le système newtonien ([Reprod. en fac-sim.]) par M. D'Alembert...	1749	"1 vol. (XXXVIII-184 p.-4 f. de pl.) ; 24 cm"	Alembert, D' (1717-1783). Auteur du texte		Culture et civilisation (Bruxelles)		Newton, Isaac (1642-1727) | Mécanique céleste |		Recherches sur la précession des équinoxes	../corpus_raw/D'Alembert_199.txt
167	200	http://catalogue.bnf.fr/ark:/12148/cb30009144f	https://gallica.bnf.fr/ark:/12148/bpt6k1520055w | https://gallica.bnf.fr/ark:/12148/bpt6k206036b	D'Alembert		Essai d'une nouvelle théorie de la résistance des fluides / par M. d'Alembert,...	1752	"200 p., 2 f. de pl. ; in-4"	Alembert, D' (1717-1783). Auteur du texte		David l'aîné (Paris)		Dynamique des fluides		Essai d'une nouvelle théorie de la	../corpus_raw/D'Alembert_200.txt
168	201	http://catalogue.bnf.fr/ark:/12148/cb35209593s	https://gallica.bnf.fr/ark:/12148/bpt6k29043t	D'Alembert		Traité de dynamique ([Reprod. en fac-sim.]) Jean D'Alembert	1758	"1 vol. (XL-272 p.-[V] f. de pl.) : ill., couv. ill. ; 20 cm"	Alembert, D' (1717-1783). Auteur du texte		J. Gabay (Sceaux)		Dynamique		Traité de dynamique ([Reprod. en fac-sim.])	../corpus_raw/D'Alembert_201.txt
169	202	http://catalogue.bnf.fr/ark:/12148/cb31709042t	https://gallica.bnf.fr/ark:/12148/bpt6k75631j	D'Alembert		Discours préliminaire de l'encyclopédie / D'Alembert	1902	"32 p. ; in-16"	Alembert, D' (1717-1783). Auteur du texte		Cornély (Paris)	"Collection : Le livre pour tous ; 70"			NA	../corpus_raw/D'Alembert_202.txt
170	204	http://catalogue.bnf.fr/ark:/12148/cb300091700	https://gallica.bnf.fr/ark:/12148/bpt6k30667772	D'Alembert		Traité de dynamique ... par M. d'Alembert,...	1743	"XXVI-[2]-458-[2] p., 10 pl. ; in-4"	Alembert, D' (1717-1783). Auteur du texte		David l'aîné (Paris)				Traité de dynamique ... par M.	../corpus_raw/D'Alembert_204.txt
171	205	http://catalogue.bnf.fr/ark:/12148/cb30009159g	https://gallica.bnf.fr/ark:/12148/bpt6k1520057q | https://gallica.bnf.fr/ark:/12148/bpt6k62565n	D'Alembert		Réflexions sur la cause générale des vents... / par d'Alembert,...	1747	"371 p. ; in-4"	Alembert, D' (1717-1783). Auteur du texte		David l'aîné (Paris)		Vents		Réflexions sur la cause générale des	../corpus_raw/D'Alembert_205.txt
172	206	http://catalogue.bnf.fr/ark:/12148/cb300091553	https://gallica.bnf.fr/ark:/12148/bpt6k62394p | https://gallica.bnf.fr/ark:/12148/bpt6k623951 | https://gallica.bnf.fr/ark:/12148/bpt6k623982 | https://gallica.bnf.fr/ark:/12148/bpt6k62399d | https://gallica.bnf.fr/ark:/12148/bpt6k62424s | https://gallica.bnf.fr/ark:/12148/bpt6k62453c | https://gallica.bnf.fr/ark:/12148/bpt6k62457r | https://gallica.bnf.fr/ark:/12148/bpt6k86234x	D'Alembert		Opuscules mathématiques ou Mémoires sur différens sujets de géométrie, de méchanique, d'optique, d'astronomie / par M. d'Alembert,...	1761-1780	"8 tomes en 7 vol. ; in-4"	Alembert, D' (1717-1783). Auteur du texte		David (Paris) | [puis] Briasson (Paris) | [puis] C.-A. Jombert (Paris) |		Géométrie | Mécanique | Optique | Astronomie |		Opuscules mathématiques ou Mémoires sur différens	../corpus_raw/D'Alembert_206.txt
173	207	http://catalogue.bnf.fr/ark:/12148/cb33984651h	https://gallica.bnf.fr/ark:/12148/bd6t57377800	D'Alembert		Nouvelles Expériences sur la résistance des fluides , par MM. d'Alembert, le Mis de Condorcet et l'abbé Bossut,...	1777	In-8°	Alembert, D' (1717-1783). Auteur du texte		C.-A. Jombert fils aîné (Paris)				Nouvelles Expériences sur la résistance des	../corpus_raw/D'Alembert_207.txt
174	208	http://catalogue.bnf.fr/ark:/12148/cb30009172p	https://gallica.bnf.fr/ark:/12148/bpt6k1521829g	D'Alembert		Traité de l'équilibre et du mouvement des fluides... par M. d'Alembert,...	1744	In-4°	Alembert, D' (1717-1783). Auteur du texte		David (Paris)				Traité de l'équilibre et du mouvement	../corpus_raw/D'Alembert_208.txt
175	209	http://catalogue.bnf.fr/ark:/12148/cb30009141d	https://gallica.bnf.fr/ark:/12148/bd6t53693115	D'Alembert		Éloges lus dans les séances publiques de l'Académie française, par M. d'Alembert,...	1779	In-12	Alembert, D' (1717-1783). Auteur du texte		Panckoucke (Paris)				Éloges lus dans les séances publiques	../corpus_raw/D'Alembert_209.txt
176	210	http://catalogue.bnf.fr/ark:/12148/cb30009171b	https://gallica.bnf.fr/ark:/12148/bpt6k15110889	D'Alembert		Traité de dynamique... par M. d'Alembert,...	1758	In-4°	Alembert, D' (1717-1783). Auteur du texte		David (Paris)				NA	../corpus_raw/D'Alembert_210.txt
177	211	http://catalogue.bnf.fr/ark:/12148/cb30009157s	https://gallica.bnf.fr/ark:/12148/bpt6k1521937c	D'Alembert		Recherches sur la précession des équinoxes et sur la nutation de l'axe de la terre dans le système newtonien, par M. d'Alembert,...	1749	In-4°	Alembert, D' (1717-1783). Auteur du texte		David (Paris)				Recherches sur la précession des équinoxes	../corpus_raw/D'Alembert_211.txt
178	212	http://catalogue.bnf.fr/ark:/12148/cb31709047j	https://gallica.bnf.fr/ark:/12148/bpt6k931551g | https://gallica.bnf.fr/ark:/12148/bpt6k931552v	D'Alembert	yes	Elémens de musique, théorique et pratique, suivant les principes de M. Rameau	1752	"XVI-171 p.-[10] f. de pl. : musique, band., culs-de-lampe ; in-8"	Alembert, D' (1717-1783). Auteur du texte		David l'aîné (Paris)				Elémens de musique, théorique et pratique,	../corpus_raw/D'Alembert_212.txt
179	214	http://catalogue.bnf.fr/ark:/12148/cb30009163q	https://gallica.bnf.fr/ark:/12148/bpt6k15201238	D'Alembert		Sur la destruction des Jésuites en France . Par un auteur désintéressé	1765	"235 p. ; in-12"	Alembert, D' (1717-1783). Auteur du texte		[S. l.] M. DCC. LXV				Sur la destruction des Jésuites en	../corpus_raw/D'Alembert_214.txt
180	215	http://catalogue.bnf.fr/ark:/12148/cb30009151q	https://gallica.bnf.fr/ark:/12148/bpt6k15100650 | https://gallica.bnf.fr/ark:/12148/bpt6k1510067t	D'Alembert	yes	Mélanges de littérature, d'histoire et de philosophie (par d'Alembert)	1753	2 vol. in-12	Alembert, D' (1717-1783). Auteur du texte		Briasson) (Berlin (Paris)				Mélanges de littérature, d'histoire et de	../corpus_raw/D'Alembert_215.txt
181	216	http://catalogue.bnf.fr/ark:/12148/cb35009367b	https://gallica.bnf.fr/ark:/12148/bpt6k3828j | https://gallica.bnf.fr/ark:/12148/bpt6k3829v | https://gallica.bnf.fr/ark:/12148/bpt6k3830b	D'Alembert		Encyclopédie méthodique. Mathématiques ([Reprod. en fac-sim.]) par MM. d'Alembert, l'abbé Bossut, de La Lande, le marquis de Condorcet... [et al.]	1784-1789	"3 vol., (CXIV-721,787, XXVIII-184 p.-[98] f. de pl.) ; 25 cm + fasc. de doubles pl. : 10 p. + présentation de Jean Luc Verley : 2 p."	Alembert, D' (1717-1783). Auteur du texte		ACL-éd. (Paris)		Mathématiques		Encyclopédie méthodique. Mathématiques ([Reprod. en fac-sim.])	../corpus_raw/D'Alembert_216.txt
182	219	http://catalogue.bnf.fr/ark:/12148/cb300091077	https://gallica.bnf.fr/ark:/12148/bpt6k75325s	D'Alembert	yes	"Discours préliminaire de l'Encyclopédie / D'Alembert ; avec une introd. et des notes de Louis Ducros,..."	1893	"135 p. ; in-18"	Alembert, D' (1717-1783). Auteur du texte	Ducros, Louis (1846-1927). Préfacier. Notes éditoriales	C. Delagrave (Paris)	Collection : Classiques français			Discours préliminaire de l'Encyclopédie / D'Alembert	../corpus_raw/D'Alembert_219.txt
183	223	http://catalogue.bnf.fr/ark:/12148/cb35956940t	https://gallica.bnf.fr/ark:/12148/bpt6k72931n	Danton	yes	[La patrie en danger] : discours / Danton	1893	"32 p. : portr. ; in-16"	Danton, Georges-Jacques (1759-1794). Auteur du texte		L. Boulanger (Paris)	"Collection : Le livre pour tous ; 105"			[La patrie en danger] : discours	../corpus_raw/Danton_223.txt
184	224	http://catalogue.bnf.fr/ark:/12148/cb362817638	https://gallica.bnf.fr/ark:/12148/bpt6k6227346f	Danton	yes	Collection de documents inédits sur l'histoire de France publiée par ordre du Roi et par les soins du ministre de l'Instruction publique. Rapports au Ministre. [Signé Danton...]	1839	In-4 °, 369 p.	Danton, Georges-Jacques (1759-1794). Auteur du texte		Impr. royale (Paris)				Collection de documents inédits sur l'histoire	../corpus_raw/Danton_224.txt
185	225	http://catalogue.bnf.fr/ark:/12148/cb302996232	https://gallica.bnf.fr/ark:/12148/bpt6k72971w	Danton		Aux tribunaux / (signé : Le ministre de la Justice, Danton, 12 août 1792)	1785-1795	"14 p. ; in-8"	Danton, Georges-Jacques (1759-1794). Auteur du texte		impr. de A.-J. Gorsas (Paris)				Aux tribunaux / (signé : Le	../corpus_raw/Danton_225.txt
186	226	http://catalogue.bnf.fr/ark:/12148/cb321108901	https://gallica.bnf.fr/ark:/12148/bpt6k750687	Danton		Discours civiques de Danton / avec une introd. et des notes par Hector Fleischmann	1920	"XXVII-271 p. ; in-12"	Danton, Georges-Jacques (1759-1794). Auteur du texte	Fleischmann, Hector (1882-1913). Directeur de publication	E. Fasquelle (Paris)	"Collection : L'élite de la Révolution ; 7"			Discours civiques de Danton / avec	../corpus_raw/Danton_226.txt
187	227	http://catalogue.bnf.fr/ark:/12148/cb34188120k	https://gallica.bnf.fr/ark:/12148/bpt6k54946638	Danton		Discours de Danton / édition critique par André Fribourg	1910	"1 vol. (LXIV-817 p.) : portrait ; gr. in-8"	Danton, Georges-Jacques (1759-1794). Auteur du texte	Fribourg, André (1887-1948). Éditeur scientifique | Lanson, Gustave (1857-1934). Préfacier |	Société de l'histoire de la Révolution française (Paris) | E. Cornély (Paris) |		Danton, Georges-Jacques (1759-1794)		Discours de Danton / édition critique	../corpus_raw/Danton_227.txt
188	228	http://catalogue.bnf.fr/ark:/12148/cb30299621c	https://gallica.bnf.fr/ark:/12148/bpt6k6216282c	Danton	yes	Oeuvres de Danton / recueillies et annotées par A. Vermorel	1866	"1 vol. (316 p.) ; in-18"	Danton, Georges-Jacques (1759-1794). Auteur du texte	Vermorel, Auguste (1841-1871). Éditeur scientifique	F. Cournol (Paris)				Oeuvres de Danton / recueillies et	../corpus_raw/Danton_228.txt
189	229	http://catalogue.bnf.fr/ark:/12148/cb303184453	https://gallica.bnf.fr/ark:/12148/bpt6k95350d | https://gallica.bnf.fr/ark:/12148/bpt6k95351r | https://gallica.bnf.fr/ark:/12148/bpt6k953523 | https://gallica.bnf.fr/ark:/12148/bpt6k95353f | https://gallica.bnf.fr/ark:/12148/bpt6k95681h | https://gallica.bnf.fr/ark:/12148/bpt6k953554 | https://gallica.bnf.fr/ark:/12148/bpt6k95356g	Delisle de Sales	yes	Histoire philosophique du monde primitif (4e éd.) par l'auteur de la Philosophie de la nature [J.-B.-C. Delisle de Sales]	1793	"7 vol. ; in-8"	Delisle de Sales, Jean-Baptiste-Claude (1739?-1816). Auteur du texte		[s.n.] (Paris)				Histoire philosophique du monde primitif (4e	../corpus_raw/Delisle de Sales_229.txt
190	230	http://catalogue.bnf.fr/ark:/12148/cb37286417m	https://gallica.bnf.fr/ark:/12148/bpt6k627478	Delisle de Sales		Parallèle entre Descartes et Newton / par M. de L... [J.-B.-C Delisle de Sales]	1766	"23 p. ; in-8"	Delisle de Sales, Jean-Baptiste-Claude (1739?-1816). Auteur du texte		[s.n.] (La Haye)				Parallèle entre Descartes et Newton /	../corpus_raw/Delisle de Sales_230.txt
191	233	http://catalogue.bnf.fr/ark:/12148/cb30318429v	https://gallica.bnf.fr/ark:/12148/bpt6k95611b | https://gallica.bnf.fr/ark:/12148/bpt6k95615q | https://gallica.bnf.fr/ark:/12148/bpt6k956162	Delisle de Sales		Essai philosophique sur le corps humain : pour servir de suite à la Philosophie de la nature / [par J.-B.-C. Delisle de Sales]	1773-1774	"3 vol. ; in-12"	Delisle de Sales, Jean-Baptiste-Claude (1739?-1816). Auteur du texte		Arkstée et Merkus (Amsterdam)				Essai philosophique sur le corps humain	../corpus_raw/Delisle de Sales_233.txt
192	238	http://catalogue.bnf.fr/ark:/12148/cb30318473b	https://gallica.bnf.fr/ark:/12148/bpt6k54802441	Delisle de Sales		Théâtre d'un poète de Sybaris , traduit pour la première fois du grec, avec des commentaires, des variantes et des notes, pour servir de supplément au Théâtre des Grecs	1788	"3 vol. ; in-12"	Delisle de Sales, Jean-Baptiste-Claude (1739?-1816). Auteur du texte		chez les libraires qui vendent des nouveautés (Sybaris (Orléans))		Centre-Val de Loire (France) -- 1789-1799 (Révolution) -- Sources		Théâtre d'un poète de Sybaris ,	../corpus_raw/Delisle de Sales_238.txt
193	240	http://catalogue.bnf.fr/ark:/12148/cb303184213	https://gallica.bnf.fr/ark:/12148/bpt6k62691311	Delisle de Sales		J. de Sales, membre de l'Institut national, au gouvernement provisoire chargé de préparer la liberté de la France et la paix de l'Europe	1799	"52 p. ; in-8"	Delisle de Sales, Jean-Baptiste-Claude (1739?-1816). Auteur du texte		l'auteur (Paris) | Goujon fils (Paris) |				J. de Sales, membre de l'Institut	../corpus_raw/Delisle de Sales_240.txt
194	245	http://catalogue.bnf.fr/ark:/12148/cb30318423s	https://gallica.bnf.fr/ark:/12148/bpt6k54921739	Delisle de Sales		La Bardinade, ou Les noces de la stupidité : poëme divisé en dix chants	1765	"XXX-[2]-160 p. ; in-8"	Delisle de Sales, Jean-Baptiste-Claude (1739?-1816). Auteur du texte		[s.n.]				La Bardinade, ou Les noces de	../corpus_raw/Delisle de Sales_245.txt
195	246	http://catalogue.bnf.fr/ark:/12148/cb303184631	https://gallica.bnf.fr/ark:/12148/bpt6k6523910c | https://gallica.bnf.fr/ark:/12148/bpt6k65235723 | https://gallica.bnf.fr/ark:/12148/bpt6k65247901 | https://gallica.bnf.fr/ark:/12148/bpt6k6525610z | https://gallica.bnf.fr/ark:/12148/bpt6k65239623 | https://gallica.bnf.fr/ark:/12148/bpt6k6523929g	Delisle de Sales		De la philosophie de la nature, ou Traité de morale pour l'espèce humaine tiré de la philosophie et fondé sur la nature . Troisième édition, et la seule conforme au manuscrit original	1777	"6 vol. : portr., front., pl. et titres gravés ; in-8"	Delisle de Sales, Jean-Baptiste-Claude (1739?-1816). Auteur du texte		[s.n.] (Londres)				De la philosophie de la nature,	../corpus_raw/Delisle de Sales_246.txt
