id,link_bnf,link_gallica,author_short,selected_for_galerie,title,date,format,author,contributors,editors,description,subject,notes
272,http://catalogue.bnf.fr/ark:/12148/cb303881311,https://gallica.bnf.fr/ark:/12148/bpt6k132083b,Dusaulx,,"Les Douze représentans du peuple détenus à Port-Libre, à leurs collègues siégeans à la Convention nationale et à tous les citoyens français",,28 p. ; in-8,"Dusaulx, Jean (1728-1799). Auteur du texte",,[s.n.],,France (1792-1795),
273,http://catalogue.bnf.fr/ark:/12148/cb30388130p,https://gallica.bnf.fr/ark:/12148/bpt6k1519248z,Dusaulx,,"Discours prononcé dans l'Assemblée nationale, par M. Dusaulx, l'un des commissaires du comité de la Bastille, et présenté par MM. les volontaires de la Bastille.",1790,14 p. ; in-8,"Dusaulx, Jean (1728-1799). Auteur du texte",,"[S.l., 1790]",,"France (1774-1792, Louis XVI)",
274,http://catalogue.bnf.fr/ark:/12148/cb44927836w,https://gallica.bnf.fr/ark:/12148/bpt6k5340256w,Dusaulx,yes,Voyage à Barège et dans les Hautes-Pyrénées fait en 1788 par J. Dusaulx suivi de : Préface de ma traduction de Juvenal imprimée chez Didot le Jeune en 1796,1796,2 tomes en 1 vol. ; in-8°,"Dusaulx, Jean (1728-1799). Auteur du texte",,Impr. de Didot jeune (Paris),,"Récits de voyages -- Hautes-Pyrénées (France) | Barèges (Hautes-Pyrénées, France) | Hautes-Pyrénées (France) | Barèges (Hautes-Pyrénées, France) | Hautes-Pyrénées (France) |",
275,http://catalogue.bnf.fr/ark:/12148/cb30388132c,https://gallica.bnf.fr/ark:/12148/bpt6k9779079m,Dusaulx,yes,"De l'Insurrection parisienne, et de la prise de la Bastille ; discours historique, prononcé par extrait dans l'Assemblée nationale, par M. Dusaulx, de l'Académie des belles-lettres, l'un des électeurs réunis le 14 juillet 1789, représentant de la commune de Paris, et l'un des commissaires actuels du comité de la Bastille.",1790,XVI-269-[3] p. ; in-8,"Dusaulx, Jean (1728-1799). Auteur du texte",,"A Paris, chez Debure l'aîné, libraire, rue Serpente, Hôtel Ferrand, n°. 6. M. DCC. XC.",,"France (1774-1792, Louis XVI)",
276,http://catalogue.bnf.fr/ark:/12148/cb37239942w,https://gallica.bnf.fr/ark:/12148/bpt6k44944v,Eprémesnil,,"Observations de M. d'Epremesnil, sur un sujet très important ([Reprod.])",1790,1 microfiche ; 105*148 mm,"Eprémesnil, Jean-Jacques Duval d' (1745-1794). Auteur du texte",,Pergamon press,Collection : Les archives de la Révolution française ; 5.66,,
277,http://catalogue.bnf.fr/ark:/12148/cb372607941,https://gallica.bnf.fr/ark:/12148/bpt6k47094n,Eprémesnil,,"Discours de M. d'Eprémesnil, au moment où il s'est remis entre les mains de M. d'Agout ([Reprod.])",179,1 microfiche ; 105*148 mm,"Eprémesnil, Jean-Jacques Duval d' (1745-1794). Auteur du texte",,Pergamon press,Collection : Les archives de la Révolution française ; 5.154,,
278,http://catalogue.bnf.fr/ark:/12148/cb37260946q,https://gallica.bnf.fr/ark:/12148/bpt6k47361h,Eprémesnil,,"Réflexions d'un magistrat, sur la question du nombre, et celle de l'opinion par ordre ou par tête ([Reprod.]) [Jean Eprémesnil]",1788,1 microfiche ; 105*148 mm,"Eprémesnil, Jean-Jacques Duval d' (1745-1794). Auteur du texte",,Pergamon press,Collection : Les archives de la Révolution française ; 5.425,,
279,http://catalogue.bnf.fr/ark:/12148/cb30402166r,https://gallica.bnf.fr/ark:/12148/bpt6k5790310k,Eprémesnil,,Réflexions sur les nouveaux décrets concernant les colonies ; par M. d'Eprémesnil.,1791,[2]-6 p. ; in-8,"Eprémesnil, Jean-Jacques Duval d' (1745-1794). Auteur du texte",,"[S.l., 1791]",,,
280,http://catalogue.bnf.fr/ark:/12148/cb37246356d,https://gallica.bnf.fr/ark:/12148/bpt6k51849s,Eprémesnil,,"Protestation des députés de la noblesse de la prévôté et vicomté de Paris hors des murs, aux Etats-généraux, contre le décret du samedi soir 19 juin ([Reprod.]) [signé le président d'Ormesson]",1790,1 microfiche ; 105*148 mm,"Eprémesnil, Jean-Jacques Duval d' (1745-1794). Auteur du texte",,Micro Graphix,Collection : Les archives de la Révolution française ; 7.144,Noblesse -- France,
281,http://catalogue.bnf.fr/ark:/12148/cb36062991j,https://gallica.bnf.fr/ark:/12148/bpt6k84153f,Eprémesnil,,"Réflexions préliminaires, à l'occasion de la pièce intitulée, les Docteurs modernes , jouée sur le Théâtre italien, le seize novembre 1784",1784,3-8 p. ; in-8,"Eprémesnil, Jean-Jacques Duval d' (1745-1794). Auteur du texte",,"[S. l., 1784]",,Magnétisme animal,
282,http://catalogue.bnf.fr/ark:/12148/cb37262665n,https://gallica.bnf.fr/ark:/12148/bpt6k44235z,Garat,,"Instruction du ministre de l'intérieur, à ses concitoyens : sur les formalités à remplir pour participer aux secours décrétés les 26 novembre 1792 & 4 mai 1793 en faveur des parens des militaires & marins au service de la République ([Reprod.]) Garat",1793,1 microfiche ; 105*148 mm,"Garat, Dominique Joseph (1749-1833). Auteur du texte",,Maxwell,Collection : Les archives de la Révolution française ; 11.1a.441,Pensions militaires -- 1789-1815,
283,http://catalogue.bnf.fr/ark:/12148/cb44730035h,https://gallica.bnf.fr/ark:/12148/bpt6k10920809,Garat,,"Éloge de Suger, Abbé de Saint-Denis, Ministre d'État, et Régent du Royaume, sous le règne de Louis le Jeune ; Discours qui a remporté le prix au jugement de l'Académie Françoise, en 1779. Par M. Garat, Avocat en Parlement / M. Garat",1779,"p. [1], [1 bl.], [1], 4-48 (sig. A-C8 ) ; in-8° (23 cm)","Garat, Dominique Joseph (1749-1833). Auteur du texte",,Chez Demonville (A Paris),,,
284,http://catalogue.bnf.fr/ark:/12148/cb372398220,https://gallica.bnf.fr/ark:/12148/bpt6k44745n,Garat,,"Opinion de Garat, sur la résolution du 4 nivose an 7, relative aux prises maritimes : séance du 2 ventose an 7 ([Reprod.])",1799,1 microfiche ; 105*148 mm,"Garat, Dominique Joseph (1749-1833). Auteur du texte",,Maxwell,Collection : Les archives de la Révolution française ; 11.396,Art et science navals,
285,http://catalogue.bnf.fr/ark:/12148/cb30479947t,https://gallica.bnf.fr/ark:/12148/bpt6k63090793,Garat,,"Instruction du ministre de l'Intérieur, à ses concitoyens, sur les formalités à remplir pour participer aux secours décrétés les 26 novembre 1792 & 4 mai 1793, en faveur des parens des militaires & marins au service de la République.",1793,8 p. ; in-4,"Garat, Dominique Joseph (1749-1833). Auteur du texte",,"(A Paris, de l'Imprimerie nationale exécutive du Louvre. M. DCC. XCIII.)",,France (1792-1795),
286,http://catalogue.bnf.fr/ark:/12148/cb30479929w,https://gallica.bnf.fr/ark:/12148/bpt6k6266132h,Garat,,"Dominique-Joseph Garat a Henry-Larivière, membre du Conseil des Cinq-Cents.",1797,2 p. ; in-8,"Garat, Dominique Joseph (1749-1833). Auteur du texte",,"[S.l., 1797]",,"France (1795-1799, Directoire)",
287,http://catalogue.bnf.fr/ark:/12148/cb30479956s,https://gallica.bnf.fr/ark:/12148/bpt6k9610603v,Garat,,Catalogue des livres de la bibliothèque de feu P.-L. Ginguené...,1817,In-8°,"Garat, Dominique Joseph (1749-1833). Auteur du texte",,,Comprend : Notice sur M. Ginguené et sur ses ouvrages,"Ginguené, Pierre-Louis (1748-1816)",
288,http://catalogue.bnf.fr/ark:/12148/cb304799396,https://gallica.bnf.fr/ark:/12148/bpt6k6350792z,Garat,,"Discours prononcé par M. le comte Garat, sénateur et président de l'Institut de France, a l'audience de Sa Majesté l'Empereur et Roi, le 5 février 1809.",1809,6 p. ; in-4,"Garat, Dominique Joseph (1749-1833). Auteur du texte",,"([Paris.] Baudouin, imprimeur de l'Institut de France. Février 1809.)",,"France (1804-1814, Empire)",
289,http://catalogue.bnf.fr/ark:/12148/cb30479950q,https://gallica.bnf.fr/ark:/12148/bpt6k1040568k,Garat,,"Mémoires sur la Révolution, ou Exposé de ma conduite dans les affaires et dans les fonctions publiques . D. J. Garat.",1794-1795,XV-[1]-224 p. ; in-8,"Garat, Dominique Joseph (1749-1833). Auteur du texte",,"A Paris, de l'Imprimerie de J. J. Smits et Ce., rue des Marais, n°. 2, F. G. L'an III de la République [1794-1795].",,,
290,http://catalogue.bnf.fr/ark:/12148/cb37262768z,https://gallica.bnf.fr/ark:/12148/bpt6k46768s,Garat,,Mémoires sur la Révolution ([Reprod.]) par D. J. Garat,1795,3 microfiches ; 105*148 mm,"Garat, Dominique Joseph (1749-1833). Auteur du texte",,Pergamon press,Collection : Les archives de la Révolution française ; 2.49,France -- 1789-1799 (Révolution),
291,http://catalogue.bnf.fr/ark:/12148/cb37242144w,https://gallica.bnf.fr/ark:/12148/bpt6k430324,Garat,,"Etat actuel du dépôt de mendicité de la généralité de Soissons, deuxième compte, année 1782 [et] troisième compte, année 1783 ([Reprod.]) [par M. D.-J. Garat]",179,2 microfiches ; 105*148 mm,"Garat, Dominique Joseph (1749-1833). Auteur du texte",,Micro Graphix,Collection : Les archives de la Révolution française ; 9.5.117,"Mendicité -- Soissons (Aisne, France)",
292,http://catalogue.bnf.fr/ark:/12148/cb30479944s,https://gallica.bnf.fr/ark:/12148/bpt6k5788201g | https://gallica.bnf.fr/ark:/12148/bpt6k64572116,Garat,yes,"Éloge de Suger, abbé de Saint-Denis, ministre d'Etat, et régent du royaume, sous le règne de Louis le Jeune ; discours qui a remporté le prix au jugement de l'Académie françoise, en 1779 . Par M. Garat, avocat en Parlement.",1779,48 p. ; in-8,"Garat, Dominique Joseph (1749-1833). Auteur du texte",,"A Paris, chez Demonville, imprimeur-libraire de l'Académie françoise, rue S. Severin, aux Armes de Dombes. M. DCC. LXXIX.",,Suger,
293,http://catalogue.bnf.fr/ark:/12148/cb30479943f,https://gallica.bnf.fr/ark:/12148/bpt6k56234751,Garat,yes,"Eloge de Michel de L'Hôpital, chancelier de France . Par M. Garat.",1778,94 p. ; in-8,"Garat, Dominique Joseph (1749-1833). Auteur du texte","Panseron, Pierre (1742-1803). Graveur","A Bruxelles, et se trouve a Paris, chez Demonville, imprimeur-libraire de l'Académie françoise, rue S. Severin, aux Armes de Dombes. M. DCC. LXXVIII.",,"L'Hôpital, de",
294,http://catalogue.bnf.fr/ark:/12148/cb341461161,https://gallica.bnf.fr/ark:/12148/bpt6k5822809k | https://gallica.bnf.fr/ark:/12148/bpt6k5820180v,Garat,,"Mémoires historiques sur le XVIIIe. siècle, sur les principaux personnages de la Révolution française, ainsi que sur la vie et les écrits de M. Suard, secrétaire de l'Académie ; par D. J. Garat, ministre, directeur de l'École normale, comte d'Empire, et ambassadeur sous Napoléon. Deuxième édition. Tome premier [-deuxième].",1829,2 vol. ; in-8,"Garat, Dominique Joseph (1749-1833). Auteur du texte",,"Paris, Philippe, libraire, rue Dauphine, n°. 20. MDCCCXXIX.",,"Suard, Jean-Baptiste-Antoine (1732-1817)",
295,http://catalogue.bnf.fr/ark:/12148/cb33992358t,https://gallica.bnf.fr/ark:/12148/bpt6k56779242,Garat,,"Éloge funèbre des généraux Kleber et Desaix , prononcé le 1.er vendém. an 9, à la place des Victoires, par le C.en Garat, membre du Sénat conservateur, et de l'Institut national.",1800,[2]-107 p. ; in-8,"Garat, Dominique Joseph (1749-1833). Auteur du texte",,"A Paris, de l'Imprimerie de la République. Brumaire an IX [octobre-novembre 1800].",,"France (1799-1804, Consulat)",
296,http://catalogue.bnf.fr/ark:/12148/cb30479931f,https://gallica.bnf.fr/ark:/12148/bpt6k5626528n,Garat,,"Anecdotes inédites ou peu connues sur le général Moreau , concernant divers honneurs qu'il reçut pendant sa proscription, ses derniers adieux à son épouse, sa dernière lettre à l'empereur Alexandre, la lettre de ce monarque à sa veuve, et quelques faits, ignorés jusqu'ici, relatifs à sa conduite lors de son jugement ; recueillis par M. Garat, membre du Sénat et de l'Institut.",1814,18-[1] p. ; in-8,"Garat, Dominique Joseph (1749-1833). Auteur du texte",,"A Paris, chez L.-P. Sétier fils, imprimeur-libraire, cloître Saint-Benoît, n°. 23 ; et chez les Marchands de nouveautés. 10 juillet. - 1814.",,"Moreau, Jean-Victor",
297,http://catalogue.bnf.fr/ark:/12148/cb304799783,https://gallica.bnf.fr/ark:/12148/bpt6k329681j,Garat,,"Discours prononcé par Garat,... après la lecture de la résolution sur la présentation au peuple des nouvelles lois fondamentales de la République . Séance du 23 frimaire an 8",1799,6 p. ; in-8,"Garat, Dominique Joseph (1749-1833). Auteur du texte",France. Conseil des Anciens. Éditeur scientifique,Impr. nationale (Paris),,,
299,http://catalogue.bnf.fr/ark:/12148/cb372412458,https://gallica.bnf.fr/ark:/12148/bpt6k57169x,Mme Genlis,,"Alphonse et Dalinde, ou La féerie de l'art et de la nature : conte moral ([Reprod.]) [S. F. Genlis]",1797-1798,3 microfiches ; 105*148 mm,"Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830). Auteur du texte",,Micro Graphix,Collection : Les archives de la Révolution française ; 12.1171,Centre-Val de Loire (France) -- 1789-1799 (Révolution) -- Sources,
300,http://catalogue.bnf.fr/ark:/12148/cb304954603,https://gallica.bnf.fr/ark:/12148/bd6t5370316t,Mme Genlis,,"Mademoiselle de Clermont , nouvelle historique. Par madame de Genlis",1827,"XXVII-[1 bl.]-[1]-156-[2] p. : frontisp. gravé, pl. ; in-24","Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830). Auteur du texte",,Werdet et Lequien fils (Paris),,,
301,http://catalogue.bnf.fr/ark:/12148/cb445224017,https://gallica.bnf.fr/ark:/12148/bpt6k15186021,Mme Genlis,,"Les jeux champêtres des enfans , par Mme la comtesse de Genlis",1810-1835,"[2]-XII-236 p., 1 pl. ; in-12","Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830). Auteur du texte",,"Paris, chez Lecointe, quai des Augustins, 49 [1810-1835]",,,
302,http://catalogue.bnf.fr/ark:/12148/cb304955920,https://gallica.bnf.fr/ark:/12148/bd6t5381016d,Mme Genlis,,Thérésina ou L'enfant de la Providence . Nouvelle écrite par madame la comtesse de Genlis...,1826,111 p. ; in-12,"Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830). Auteur du texte",,Ladvocat (Paris),,,
303,http://catalogue.bnf.fr/ark:/12148/cb30495665c,https://gallica.bnf.fr/ark:/12148/bpt6k327626t,Mme Genlis,,Le Voyageur . par Madame de Genlis. Ouvrage utile à la jeunesse et aux étrangers,1800,XCII-222 p. ; in-16,"Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830). Auteur du texte",,J. F. de La Garde (Berlin),,,
304,http://catalogue.bnf.fr/ark:/12148/cb321562078,https://gallica.bnf.fr/ark:/12148/bpt6k5445609d,Mme Genlis,,"Le petit La Bruyère, ou Caractères et moeurs des enfants de ce siècle . Ouvrage fait pour l'adolescence, suivi d'une seconde partie, contenant un receuil de Pensées diverses, offert à la jeunesse. Par Madame la comtesse de Genlis",1824,392 p. ; in-12,"Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830). Auteur du texte",,Lecointe et Durey (Paris),,,
305,http://catalogue.bnf.fr/ark:/12148/cb40007038v,https://gallica.bnf.fr/ark:/12148/bpt6k1511302t,Mme Genlis,,"Le siège de La Rochelle, ou Le malheur et la conscience . Par M[ada]me de Genlis",1807,416 p. ; in-8,"Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830). Auteur du texte",,"Paris, à la librairie stéréotype chez H. Nicolle, rue des Petits-Augustins, n° 15. De l'imprimerie des frères Mame, rue du Pot-de-fer, n° 14. 1807",,,
306,http://catalogue.bnf.fr/ark:/12148/cb304954487,https://gallica.bnf.fr/ark:/12148/bd6t5380940p,Mme Genlis,,Églantine ou L'indolente corrigée / par madame de Genlis,1867,1 vol. (62 p.) : fig. ; in-16,"Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830). Auteur du texte",,E. Ardant et C. Thibaut (Limoges),"Collection : Bibliothèque religieuse, morale, littéraire",,
307,http://catalogue.bnf.fr/ark:/12148/cb30495698b,https://gallica.bnf.fr/ark:/12148/bpt6k63670171,Mme Genlis,,Les souvenirs de Félicie L**** . Par Mme de Genlis. Nouvelle édition,1827,348 p. ; in-12,"Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830). Auteur du texte",,Lecointe et Durey (Paris),,,
308,http://catalogue.bnf.fr/ark:/12148/cb47140998g,https://gallica.bnf.fr/ark:/12148/bd6t5373205m,Mme Genlis,,Michel et Jacqueline / par madame de Genlis,1869,1 vol. (63 p.) : pl. ; in-32,"Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830). Auteur du texte",,E. Ardant et C. Thibaut (Limoges),"Collection : Bibliothèque religieuse, morale, littéraire",,
309,http://catalogue.bnf.fr/ark:/12148/cb30495479h,https://gallica.bnf.fr/ark:/12148/bd6t5381008t,Mme Genlis,,"Inès de Castro, nouvelle , suivie de La mort de Pline l'Ancien ; par Mme la comtesse de Genlis",1826,240 p. ; in-12,"Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830). Auteur du texte",,Lecoînte et Durey (Paris),,,
310,http://catalogue.bnf.fr/ark:/12148/cb43686909m,https://gallica.bnf.fr/ark:/12148/bpt6k6570656s,Mme Genlis,,Les Veillées du château (Nouvelle éd.) par Mme de Genlis,1852,"1 vol. (473 p.) : ill., couv. ill. ; 18 cm","Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830). Auteur du texte",,Didier (Paris) | Belin-Leprieur et Morizot (Paris) |,,,
311,http://catalogue.bnf.fr/ark:/12148/cb304955502,https://gallica.bnf.fr/ark:/12148/bpt6k5819696z | https://gallica.bnf.fr/ark:/12148/bpt6k55304487,Mme Genlis,,"Mademoiselle de La Fayette, ou Le siècle de Louis XIII (3e édition) ; par Madame la comtesse de Genlis",1815,"2 vol. (XII-198, 206 p.) ; in-12","Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830). Auteur du texte",,Maradan (Paris),,,
312,http://catalogue.bnf.fr/ark:/12148/cb30495410j,https://gallica.bnf.fr/ark:/12148/bpt6k6566569n,Mme Genlis,,"Les Veillées du château, ou Cours de morale à l'usage des enfants (Nouvelle édition, illustrée de dessins par G. Staal...) par Madame de Genlis",1874,1 vol. (XII-615 p.) : ill. ; in-8,"Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830). Auteur du texte",,Garnier frères (Paris),,,
313,http://catalogue.bnf.fr/ark:/12148/cb30495651p,https://gallica.bnf.fr/ark:/12148/bpt6k205461f | https://gallica.bnf.fr/ark:/12148/bpt6k2056947,Mme Genlis,,"Examen critique [Suite de l'Examen critique] de l'ouvrage intitulé : Biographie universelle,... / par Madame de Genlis",1811-1812,2 vol. ; in-8,"Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830). Auteur du texte",,Maradan (Paris),,Dictionnaires biographiques,
314,http://catalogue.bnf.fr/ark:/12148/cb304955622,https://gallica.bnf.fr/ark:/12148/bpt6k6119840s | https://gallica.bnf.fr/ark:/12148/bpt6k5493768c,Mme Genlis,,"Les petits émigrés, ou Correspondance de quelques enfans ; Ouvrage fait pour servir à l'éducation de la jeunesse ; par Mme de Genlis",1819,"2 vol. (XII-328, 332 p.) ; in-12","Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830). Auteur du texte",,Maradan (Paris),,,
315,http://catalogue.bnf.fr/ark:/12148/cb30495693m,https://gallica.bnf.fr/ark:/12148/bpt6k3044350v,Mme Genlis,,"Les soupers de la maréchale de Luxembourg . Dédiés a Mr. le vicomte de Larochefoucauld, par Mme la comtesse de Genlis.",1828,VIII-511-[1] p. ; in-8,"Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830). Auteur du texte",,"Roux, libraire, Palais-Royal,... (Paris) | et chez Ponthieu,... (Arthus-Bertrand,...) | Delaunay,... () | Lecointe et Durey,... () |",,,
316,http://catalogue.bnf.fr/ark:/12148/cb304956552,https://gallica.bnf.fr/ark:/12148/bpt6k96273216,Mme Genlis,,"Herbier moral, ou Recueil de fables nouvelles, et autres poésies fugitives ; suivies d'un recueil de romances d'éducation. Par madame de Genlis",1801,229-[1] p. ; in-8,"Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830). Auteur du texte",,Maradan (Paris) | impr. de Crapelet (Paris) |,,,
317,http://catalogue.bnf.fr/ark:/12148/cb30495677c,https://gallica.bnf.fr/ark:/12148/bpt6k96333692,Mme Genlis,,"Les Monumens religieux, ou Description critique et détaillée des monumens religieux, tableaux et statues... églises... tombeaux, monastères... qui se trouvent maintenant en Europe et dans les autres parties du monde ... Par madame de Genlis",1805,XV-[1]-268-[2] p. ; in-8,"Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830). Auteur du texte",,Maradan (Paris),,,
